"id","active","ano_id/id","marca_id/id","modelo_id/id","name","motor_productos/id","tipo_id/id"
"__export__.catalogo_motor_vehiculo_526","True","__export__.catalogo_ano_vehiculo_553","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_576","8 CIL. INY.","__export__.product_template_9184,__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_471","True","__export__.catalogo_ano_vehiculo_493","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_544","8 CIL. INY.","__export__.product_template_9184,__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_240","True","__export__.catalogo_ano_vehiculo_263","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_460","8 CIL. INY.","__export__.product_template_9184,__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_709","True","__export__.catalogo_ano_vehiculo_908","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_761","8 CIL. INY.","__export__.product_template_8256,__export__.product_template_9344,__export__.product_template_25410","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1526","True","__export__.catalogo_ano_vehiculo_1719","__export__.catalogo_marca_vehiculo_664","__export__.catalogo_modelo_vehiculo_1150","8 CIL. INY.","__export__.product_template_11898,__export__.product_template_9353,__export__.product_template_11095","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_3401","True","__export__.catalogo_ano_vehiculo_911","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_761","8 CIL. INY.","__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1227","True","__export__.catalogo_ano_vehiculo_1260","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_1013","8 CIL. INY.","__export__.product_template_8610,__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_242","True","__export__.catalogo_ano_vehiculo_265","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_460","8 CIL. INY.","__export__.product_template_11200,__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3694","True","__export__.catalogo_ano_vehiculo_697","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_1012","8 CIL. INY.","__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_8000,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_298","True","__export__.catalogo_ano_vehiculo_320","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_480","8 CIL. INY.","__export__.product_template_11200,__export__.product_template_9371","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_211","True","__export__.catalogo_ano_vehiculo_235","__export__.catalogo_marca_vehiculo_604","__export__.catalogo_modelo_vehiculo_442","8 CIL. INY.","__export__.product_template_11170,__export__.product_template_10327,__export__.product_template_9341","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_302","True","__export__.catalogo_ano_vehiculo_324","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_481","8 CIL. INY.","__export__.product_template_9359,__export__.product_template_8000","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_538","True","__export__.catalogo_ano_vehiculo_565","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_581","8 CIL. INY.","__export__.product_template_9184,__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_481","True","__export__.catalogo_ano_vehiculo_506","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_550","8 CIL. INY.","__export__.product_template_16826,__export__.product_template_9333,__export__.product_template_27636","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_403","True","__export__.catalogo_ano_vehiculo_426","__export__.catalogo_marca_vehiculo_629","__export__.catalogo_modelo_vehiculo_513","8 CIL. INY.","__export__.product_template_11230,__export__.product_template_9344","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_482","True","__export__.catalogo_ano_vehiculo_507","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_550","8 CIL. INY.","__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_533","True","__export__.catalogo_ano_vehiculo_560","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_576","8 CIL. INY.","__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3387","True","__export__.catalogo_ano_vehiculo_1299","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_1036","8 CIL. INY.","__export__.product_template_11230,__export__.product_template_9344","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_678","True","__export__.catalogo_ano_vehiculo_712","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_641","8 CIL. INY.","__export__.product_template_11230,__export__.product_template_11237,__export__.product_template_9344,__export__.product_template_24014,__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_437","True","__export__.catalogo_ano_vehiculo_459","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_526","8 CIL. INY.","__export__.product_template_11230,__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_303","True","__export__.catalogo_ano_vehiculo_325","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_481","8 CIL. INY.","__export__.product_template_11200,__export__.product_template_9359","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3696","True","__export__.catalogo_ano_vehiculo_1694","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_1012","8 CIL. INY.","__export__.product_template_8610,__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_9371,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1230","True","__export__.catalogo_ano_vehiculo_1261","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_1014","8 CIL. INY1500 VENEZ","__export__.product_template_8610,__export__.product_template_9184,__export__.product_template_9371","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_930","True","__export__.catalogo_ano_vehiculo_976","__export__.catalogo_marca_vehiculo_645","__export__.catalogo_modelo_vehiculo_811","8 CIL. INY.  3900CC.","__export__.product_template_9184,__export__.product_template_9352","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_928","True","__export__.catalogo_ano_vehiculo_975","__export__.catalogo_marca_vehiculo_645","__export__.catalogo_modelo_vehiculo_810","8 CIL. INY. 3900CC.","__export__.product_template_9184,__export__.product_template_9352","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_974","True","__export__.catalogo_ano_vehiculo_1026","__export__.catalogo_marca_vehiculo_645","__export__.catalogo_modelo_vehiculo_840","8 CIL. INY. 4.4 L","__export__.product_template_9184,__export__.product_template_9352","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3683","True","__export__.catalogo_ano_vehiculo_1338","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_879","8 CIL.  INY. 5000CC","__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_8000,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3686","True","__export__.catalogo_ano_vehiculo_250","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_879","8 CIL. INY. 5000CC","__export__.product_template_11200,__export__.product_template_9393,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_3684","True","__export__.catalogo_ano_vehiculo_1087","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_879","8 CIL.INY. 5000CC","__export__.product_template_11200,__export__.product_template_9393,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_601","True","__export__.catalogo_ano_vehiculo_630","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_608","8 CIL INYC.","__export__.product_template_8096,__export__.product_template_9366,__export__.product_template_8020,__export__.product_template_11230","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_428","True","__export__.catalogo_ano_vehiculo_451","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_522","8 CIL INYC.","__export__.product_template_11230,__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1334","True","__export__.catalogo_ano_vehiculo_1309","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_1039","8 CIL, INYC.","__export__.product_template_11233,__export__.product_template_11237,__export__.product_template_8267,__export__.product_template_16954,__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1276","True","__export__.catalogo_ano_vehiculo_1317","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_1040","8 CIL. INYC","__export__.product_template_11233,__export__.product_template_16878,__export__.product_template_11237,__export__.product_template_24014,__export__.product_template_9366,__export__.product_template_33373","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1251","True","__export__.catalogo_ano_vehiculo_1284","__export__.catalogo_marca_vehiculo_664","__export__.catalogo_modelo_vehiculo_1032","8 CIL. INYC","__export__.product_template_33431,__export__.product_template_8024,__export__.product_template_11162,__export__.product_template_10414,__export__.product_template_9813","__export__.catalogo_tipo_vehiculo_10"
"__export__.catalogo_motor_vehiculo_3156","True","__export__.catalogo_ano_vehiculo_2979","__export__.catalogo_marca_vehiculo_604","__export__.catalogo_modelo_vehiculo_426","8 CIL. INYC","__export__.product_template_11170,__export__.product_template_10091,__export__.product_template_10328","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1067","True","__export__.catalogo_ano_vehiculo_1114","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_897","8 CIL. INYC","__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_8056,__export__.product_template_8000","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1274","True","__export__.catalogo_ano_vehiculo_1316","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_1040","8 CIL. INYC.","__export__.product_template_11233,__export__.product_template_16878,__export__.product_template_10820,__export__.product_template_9366,__export__.product_template_10967,__export__.product_template_33373","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_542","True","__export__.catalogo_ano_vehiculo_571","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_583","8 CIL. INYC.","__export__.product_template_11230,__export__.product_template_9366","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_280","True","__export__.catalogo_ano_vehiculo_303","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_474","8 CIL. INYC.","__export__.product_template_11200,__export__.product_template_9371","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_677","True","__export__.catalogo_ano_vehiculo_710","__export__.catalogo_marca_vehiculo_620","__export__.catalogo_modelo_vehiculo_641","8 CIL. INYC.","__export__.product_template_11230,__export__.product_template_9344,__export__.product_template_10168","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_339","True","__export__.catalogo_ano_vehiculo_358","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_492","8 CIL. INYC.","__export__.product_template_9359,__export__.product_template_8000","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_341","True","__export__.catalogo_ano_vehiculo_359","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_492","8 CIL. INYC.","__export__.product_template_11200,__export__.product_template_9359","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_811","True","__export__.catalogo_ano_vehiculo_846","__export__.catalogo_marca_vehiculo_617","__export__.catalogo_modelo_vehiculo_728","8 CIL. INYC.","__export__.product_template_9333","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_439","True","__export__.catalogo_ano_vehiculo_461","__export__.catalogo_marca_vehiculo_613","__export__.catalogo_modelo_vehiculo_527","8 CIL. INYC.","__export__.product_template_11200","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_427","True","__export__.catalogo_ano_vehiculo_450","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_521","8 CIL. INYC.","__export__.product_template_9184,__export__.product_template_9317","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_262","True","__export__.catalogo_ano_vehiculo_287","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_472","8 CIL. INYC.","__export__.product_template_9359,__export__.product_template_8000","__export__.catalogo_tipo_vehiculo_9"
"__export__.catalogo_motor_vehiculo_1039","True","__export__.catalogo_ano_vehiculo_1088","__export__.catalogo_marca_vehiculo_616","__export__.catalogo_modelo_vehiculo_880","8 CIL. INYC.","__export__.product_template_9184,__export__.product_template_9393,__export__.product_template_8000,__export__.product_template_8056","__export__.catalogo_tipo_vehiculo_9"
