Unnamed: 0,Template,Linea,Cuenta,Referencia,Producto,Variante,Clase,Bodega,Cantidad
8625,10519,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00301125,G301 FILTRO HIDRAULICO JOHN DEERE AR94510,125 PT390MPG,C,Ubicaciones físicas / BD9 / Entrada,2.0
8626,10519,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00301125,G301 FILTRO HIDRAULICO JOHN DEERE AR94510,125 PT390MPG,C,Physical Locations / BD5 / Existencias,4.0
8627,10520,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00196125,"G196 FILTRO HIDRAULICO KOMATSU, MITSUBISHI.",125 PT397,C,Physical Locations / BD5 / Existencias,1.0
8628,10520,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00196125,"G196 FILTRO HIDRAULICO KOMATSU, MITSUBISHI.",125 PT397,C,Ubicaciones físicas / BD8 / Existencias,2.0
8629,10520,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00196125,"G196 FILTRO HIDRAULICO KOMATSU, MITSUBISHI.",125 PT397,C,Ubicaciones físicas / BD4 / Existencias,1.0
8630,10520,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00196125,"G196 FILTRO HIDRAULICO KOMATSU, MITSUBISHI.",125 PT397,C,Ubicaciones físicas / BD1 / Existencias,4.0
8631,10521,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00290125,G290 FILTRO HIDRAULICO CARGADOR IHC 515,125 PT401MPG,C,Ubicaciones físicas / BD1 / Existencias,5.0
8632,10521,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00290125,G290 FILTRO HIDRAULICO CARGADOR IHC 515,125 PT401MPG,C,Physical Locations / BD2 / Existencias,1.0
8633,10521,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00290125,G290 FILTRO HIDRAULICO CARGADOR IHC 515,125 PT401MPG,C,Ubicaciones físicas / BD9 / Existencias,1.0
8634,10522,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00153125,G153 FILTRO HIDRAULICO KOMATSU,125 PT441,C,Ubicaciones físicas / BD1 / Existencias,2.0
8635,10522,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00153125,G153 FILTRO HIDRAULICO KOMATSU,125 PT441,C,Ubicaciones físicas / BD6 / Existencias,2.0
8636,10522,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00153125,G153 FILTRO HIDRAULICO KOMATSU,125 PT441,C,Ubicaciones físicas / BD7 / Existencias,2.0
8637,10522,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00153125,G153 FILTRO HIDRAULICO KOMATSU,125 PT441,C,Ubicaciones físicas / BD9 / Existencias,2.0
8638,10524,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00138125,G138 FILTRO HIDRAULICO MOTONIVELADORAS GALION,125 PT469,C,Ubicaciones físicas / BD1 / Existencias,1.0
8639,10525,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00131125,"G131 FILTRO CASE, MARVEL IHC",125 PT477,C,Ubicaciones físicas / BD1 / Existencias,1.0
8640,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD4 / Existencias,2.0
8641,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD1 / Existencias,198.0
8642,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Physical Locations / BD2 / Existencias,5.0
8643,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Physical Locations / BD3 / Existencias,2.0
8644,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD9 / Existencias,15.0
8645,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD8 / Existencias,1.0
8646,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD7 / Existencias,12.0
8647,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD6 / Existencias,7.0
8648,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD24 / Existencias,5.0
8649,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Ubicaciones físicas / BD5 / Entrada,90.0
8650,10526,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00308125,"G308 FILTRO HIDRAULICO BALDWIN - HITACHI, KOMATSU.",125 PT483,B,Physical Locations / BD5 / Existencias,69.0
8651,10527,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00896125,"G896 FILTROHIDRAULICO ALlIS-CHALMERS,CASE,FIAT",125 PT487,C,Ubicaciones físicas / BD1 / Existencias,3.0
8652,10528,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00690125,G690 FILTRO HIDRAULICO GADNER DENVER 5E30,125 PT493,C,Ubicaciones físicas / BD1 / Existencias,1.0
8653,10529,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00150125,G150 FILTRO HIDRAULICO A. CHALMER,125 PT49810,C,Ubicaciones físicas / BD9 / Existencias,1.0
8654,10529,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00150125,G150 FILTRO HIDRAULICO A. CHALMER,125 PT49810,C,Ubicaciones físicas / BD1 / Existencias,4.0
8655,10529,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00150125,G150 FILTRO HIDRAULICO A. CHALMER,125 PT49810,C,Ubicaciones físicas / BD6 / Entrada,2.0
8656,10531,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00383125,G383 FILTRO ACEITE MOTORES EMD. 8322064,125 PT512,C,Ubicaciones físicas / BD1 / Existencias,1.0
8657,10532,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00155125,G155 FILTRO HIDRAULICO KOMATSU,125 PT516,C,Ubicaciones físicas / BD1 / Existencias,5.0
8658,10532,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00155125,G155 FILTRO HIDRAULICO KOMATSU,125 PT516,C,Physical Locations / BD2 / Existencias,1.0
8659,10532,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00155125,G155 FILTRO HIDRAULICO KOMATSU,125 PT516,C,Ubicaciones físicas / BD4 / Existencias,1.0
8660,10532,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00155125,G155 FILTRO HIDRAULICO KOMATSU,125 PT516,C,Ubicaciones físicas / BD6 / Existencias,1.0
8661,10535,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00156125,"G156 FILTRO HIDRAULICO KOMATSU, SAMSUNG",125 PT539,C,Ubicaciones físicas / BD7 / Existencias,2.0
8662,10535,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00156125,"G156 FILTRO HIDRAULICO KOMATSU, SAMSUNG",125 PT539,C,Physical Locations / BD2 / Existencias,1.0
8663,10535,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00156125,"G156 FILTRO HIDRAULICO KOMATSU, SAMSUNG",125 PT539,C,Ubicaciones físicas / BD1 / Existencias,2.0
8664,10535,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00156125,"G156 FILTRO HIDRAULICO KOMATSU, SAMSUNG",125 PT539,C,Physical Locations / BD5 / Existencias,1.0
8665,10536,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00115125,G115 FILTRO DIRECCION FORD,125 PT548,C,Ubicaciones físicas / BD7 / Existencias,1.0
8666,10536,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00115125,G115 FILTRO DIRECCION FORD,125 PT548,C,Ubicaciones físicas / BD6 / Existencias,1.0
8667,10536,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00115125,G115 FILTRO DIRECCION FORD,125 PT548,C,Physical Locations / BD3 / Existencias,1.0
8668,10536,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00115125,G115 FILTRO DIRECCION FORD,125 PT548,C,Ubicaciones físicas / BD1 / Existencias,10.0
8669,10536,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00115125,G115 FILTRO DIRECCION FORD,125 PT548,C,Ubicaciones físicas / BD9 / Entrada,1.0
8670,10537,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00162125,"G162 FILTRO HIDRAULICO CLARK,230962,CASE,M.FERGUSSN",125 PT549,C,Ubicaciones físicas / BD6 / Existencias,1.0
8671,10538,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10301125,G301A FILTRO HIDRAULICO JOHN DEERE AT63548,125 PT561,C,Ubicaciones físicas / BD4 / Existencias,2.0
8672,10538,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10301125,G301A FILTRO HIDRAULICO JOHN DEERE AT63548,125 PT561,C,Ubicaciones físicas / BD1 / Existencias,1.0
8673,10538,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10301125,G301A FILTRO HIDRAULICO JOHN DEERE AT63548,125 PT561,C,Physical Locations / BD2 / Existencias,2.0
8674,10539,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00368125,G368 FILTRO HIDRAULICO IHC 530144R92,125 PT565,C,Ubicaciones físicas / BD7 / Existencias,2.0
8675,10539,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00368125,G368 FILTRO HIDRAULICO IHC 530144R92,125 PT565,C,Ubicaciones físicas / BD1 / Existencias,5.0
8676,10540,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00094125,G094 FILTRO ACEITE J.DEERE REFILTRO AR-28110R,125 PT631,C,Ubicaciones físicas / BD9 / Existencias,7.0
8677,10540,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00094125,G094 FILTRO ACEITE J.DEERE REFILTRO AR-28110R,125 PT631,C,Ubicaciones físicas / BD1 / Existencias,18.0
8678,10540,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00094125,G094 FILTRO ACEITE J.DEERE REFILTRO AR-28110R,125 PT631,C,Ubicaciones físicas / BD9 / Entrada,4.0
8679,10541,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00032125,G032 FILTRO HIDRAULICO CATERPILLAR 1S9150,125 PT66HD,C,Ubicaciones físicas / BD1 / Existencias,4.0
8680,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Physical Locations / BD3 / Existencias,4.0
8681,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD7 / Existencias,9.0
8682,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD7 / Entrada,2.0
8683,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD1 / Existencias,29.0
8684,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD9 / Existencias,11.0
8685,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD8 / Existencias,9.0
8686,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD6 / Existencias,8.0
8687,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Physical Locations / BD5 / Existencias,3.0
8688,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Ubicaciones físicas / BD4 / Existencias,3.0
8689,10542,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00007125,"G007 FILTRO ACEITE CATERPILLAR 7M3800, 1R0659.",125 PT670,B,Physical Locations / BD2 / Existencias,2.0
8690,10543,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00666125,G666 FILTRO HIDRAULICO GROVE,125 PT676,C,Physical Locations / BD2 / Existencias,1.0
8691,10543,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00666125,G666 FILTRO HIDRAULICO GROVE,125 PT676,C,Ubicaciones físicas / BD1 / Existencias,3.0
8692,10545,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00063125,G063 FILTRO HIDRAULICO KOMATSU,125 PT707HD10,C,Ubicaciones físicas / BD6 / Entrada,1.0
8693,10545,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00063125,G063 FILTRO HIDRAULICO KOMATSU,125 PT707HD10,C,Ubicaciones físicas / BD9 / Existencias,2.0
8694,10545,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00063125,G063 FILTRO HIDRAULICO KOMATSU,125 PT707HD10,C,Ubicaciones físicas / BD1 / Existencias,7.0
8695,10545,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00063125,G063 FILTRO HIDRAULICO KOMATSU,125 PT707HD10,C,Ubicaciones físicas / BD5 / Entrada,4.0
8696,10546,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00421125,G421 FILTRO HIDRAULICO KOMATSU.,125 PT708HD,C,Ubicaciones físicas / BD1 / Existencias,5.0
8697,10546,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00421125,G421 FILTRO HIDRAULICO KOMATSU.,125 PT708HD,C,Ubicaciones físicas / BD6 / Existencias,4.0
8698,10546,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00421125,G421 FILTRO HIDRAULICO KOMATSU.,125 PT708HD,C,Physical Locations / BD3 / Existencias,5.0
8699,10547,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00131125,GS131 FILTRO HIDRAULICO HYSTER 313796,125 PT716,C,Ubicaciones físicas / BD7 / Existencias,1.0
8700,10547,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00131125,GS131 FILTRO HIDRAULICO HYSTER 313796,125 PT716,C,Ubicaciones físicas / BD9 / Existencias,1.0
8701,10547,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00131125,GS131 FILTRO HIDRAULICO HYSTER 313796,125 PT716,C,Physical Locations / BD2 / Existencias,1.0
8702,10547,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00131125,GS131 FILTRO HIDRAULICO HYSTER 313796,125 PT716,C,Ubicaciones físicas / BD4 / Existencias,1.0
8703,10547,Baldwin Hidráulico Sellado ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHS00131125,GS131 FILTRO HIDRAULICO HYSTER 313796,125 PT716,C,Ubicaciones físicas / BD8 / Existencias,3.0
8704,10548,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00238125,"G238 FILTRO HIDRAULICO VOLVO, POCLAIN",125 PT722,C,Physical Locations / BD2 / Existencias,2.0
8705,10548,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00238125,"G238 FILTRO HIDRAULICO VOLVO, POCLAIN",125 PT722,C,Physical Locations / BD3 / Existencias,1.0
8706,10548,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00238125,"G238 FILTRO HIDRAULICO VOLVO, POCLAIN",125 PT722,C,Ubicaciones físicas / BD4 / Existencias,1.0
8707,10548,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00238125,"G238 FILTRO HIDRAULICO VOLVO, POCLAIN",125 PT722,C,Ubicaciones físicas / BD1 / Existencias,7.0
8708,10549,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10198125,"G198A FILTRO HIDRAULICO BARBER GREEN, J DEERE",125 PT725MPG,C,Physical Locations / BD2 / Existencias,1.0
8709,10549,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10198125,"G198A FILTRO HIDRAULICO BARBER GREEN, J DEERE",125 PT725MPG,C,Ubicaciones físicas / BD1 / Existencias,2.0
8710,10551,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00549125,G549 FILTRO HIDRAULICO MONTACARGAS HYSTER,125 PT751,C,Ubicaciones físicas / BD1 / Existencias,6.0
8711,10552,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00197125,G197 FILTRO HIDRAULICO CLARK 2526831,125 PT752,C,Physical Locations / BD2 / Existencias,1.0
8712,10553,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00669125,G669 FILTRO HIDRAULICO TRITURADORA DE MANDIBULAS BOM,125 PT757,C,Ubicaciones físicas / BD1 / Existencias,7.0
8713,10553,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00669125,G669 FILTRO HIDRAULICO TRITURADORA DE MANDIBULAS BOM,125 PT757,C,Physical Locations / BD2 / Existencias,2.0
8714,10555,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10197125,G197A FILTRO HIDRAULICO GROVE,125 PT763,C,Ubicaciones físicas / BD9 / Existencias,3.0
8715,10555,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10197125,G197A FILTRO HIDRAULICO GROVE,125 PT763,C,Physical Locations / BD3 / Existencias,1.0
8716,10555,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE10197125,G197A FILTRO HIDRAULICO GROVE,125 PT763,C,Ubicaciones físicas / BD1 / Existencias,1.0
8717,10556,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00262125,"G262 FILTRO HIDRAULICO CLARK, INGER SOLRAND",125 PT764,C,Ubicaciones físicas / BD1 / Existencias,14.0
8718,10557,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00283125,"G283 FILTRO HIDRAULICO CASE, DROTT",125 PT766,C,Ubicaciones físicas / BD1 / Existencias,1.0
8719,10557,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00283125,"G283 FILTRO HIDRAULICO CASE, DROTT",125 PT766,C,Ubicaciones físicas / BD6 / Existencias,1.0
8720,10558,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00025125,G025 FILTRO HIDRAULICO CATERPILLAR 9J750,125 PT83,C,Physical Locations / BD5 / Existencias,1.0
8721,10558,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00025125,G025 FILTRO HIDRAULICO CATERPILLAR 9J750,125 PT83,C,Physical Locations / BD3 / Existencias,10.0
8722,10558,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00025125,G025 FILTRO HIDRAULICO CATERPILLAR 9J750,125 PT83,C,Ubicaciones físicas / BD8 / Existencias,3.0
8723,10558,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00025125,G025 FILTRO HIDRAULICO CATERPILLAR 9J750,125 PT83,C,Ubicaciones físicas / BD9 / Existencias,2.0
8724,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD7 / Entrada,1.0
8725,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD8 / Existencias,5.0
8726,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD9 / Existencias,3.0
8727,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD1 / Existencias,13.0
8728,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Physical Locations / BD2 / Existencias,1.0
8729,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Physical Locations / BD3 / Existencias,4.0
8730,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Physical Locations / BD5 / Existencias,1.0
8731,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD5 / Entrada,4.0
8732,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD6 / Existencias,3.0
8733,10559,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00302125,"G302 FILTRO HIDRAULICO HITACHI, FIAT",125 PT8319,B,Ubicaciones físicas / BD7 / Existencias,2.0
8734,10560,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00684125,G684 FILTRO HIDRAULICO TRANSMISION ALLISON,125 PT8330MPG,C,Ubicaciones físicas / BD1 / Existencias,1.0
8735,10560,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00684125,G684 FILTRO HIDRAULICO TRANSMISION ALLISON,125 PT8330MPG,C,Physical Locations / BD2 / Existencias,1.0
8736,10560,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00684125,G684 FILTRO HIDRAULICO TRANSMISION ALLISON,125 PT8330MPG,C,Physical Locations / BD3 / Existencias,1.0
8737,10560,Baldwin Hidráulico Elemento ,1435050712-COMPRAS FILTROS COMERCIALIZADO,BHE00684125,G684 FILTRO HIDRAULICO TRANSMISION ALLISON,125 PT8330MPG,C,Ubicaciones físicas / BD5 / Entrada,2.0
8738,10561,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00817125,G817 FILTRO ACEITE BY PASS HITACHI,125 PT8334,C,Ubicaciones físicas / BD1 / Existencias,7.0
8739,10562,Baldwin Aceite Elemento,1435050712-COMPRAS FILTROS COMERCIALIZADO,BLE00618125,"G618 FILTRO ACEITE CAMIONES NISSAN, KOBELCO",125 PT8335,C,Ubicaciones físicas / BD4 / Existencias,2.0
