,store_name,product_ref,año,Semana,semana_num,num_facturas,EMA,demanda_ajustada,desviacion_ema%,coef_ventas,producto_costo_unitario
15178,SUCURSAL BUCARAMANGA,DAB02598025,2025.0,2025-09-09 00:00:00,37,1.0,3.044934,1.0,0.56,7.354838709677419,36695.86
15179,SUCURSAL CALI,DAB02598025,2025.0,2025-09-09 00:00:00,37,0.0,1.838749,0.0,0.23,4.114285714285715,36695.86
15180,SUCURSAL CALLE 6,DAB02598025,2025.0,2025-09-09 00:00:00,37,3.0,1.582782,4.0,0.35,3.0,36695.86
15181,SUCURSAL MEDELLIN,DAB02598025,2025.0,2025-09-09 00:00:00,37,0.0,0.634604,0.0,0.66,5.6,36695.86
15182,SUCURSAL NORTE,DAB02598025,2025.0,2025-09-09 00:00:00,37,0.0,0.001167,0.0,5012.3,0.0,36695.86
15183,SUCURSAL VALLADOLID,DAB02598025,2025.0,2025-09-09 00:00:00,37,0.0,0.024583,0.0,105559.28,0.0,36695.86
15184,PRINCIPAL COTA,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15185,SUCURSAL BARRANQUILLA,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15186,SUCURSAL BUCARAMANGA,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15187,SUCURSAL CALI,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.003022,0.0,12977.93,0.0,1.0
15188,SUCURSAL CALLE 6,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15189,SUCURSAL MEDELLIN,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15190,SUCURSAL NORTE,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15191,SUCURSAL VALLADOLID,DAB02609025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,1.0
15192,PRINCIPAL COTA,DAB02612025,2025.0,2025-09-09 00:00:00,37,0.0,2.046862,0.0,0.34,4.137931034482759,12211.32
15193,SUCURSAL BARRANQUILLA,DAB02612025,2025.0,2025-09-09 00:00:00,37,2.0,12.987941,3.0,0.17,2.227544910179641,12211.32
15194,SUCURSAL BUCARAMANGA,DAB02612025,2025.0,2025-09-09 00:00:00,37,0.0,1.143105,0.0,0.37,5.793103448275862,12211.32
15195,SUCURSAL CALI,DAB02612025,2025.0,2025-09-09 00:00:00,37,0.0,4.952005,0.0,1.35,7.018867924528301,12211.32
15196,SUCURSAL CALLE 6,DAB02612025,2025.0,2025-09-09 00:00:00,37,2.0,6.672531,2.0,0.34,4.327868852459017,12211.32
15197,SUCURSAL MEDELLIN,DAB02612025,2025.0,2025-09-09 00:00:00,37,1.0,3.654956,3.0,0.23,3.4838709677419355,12211.32
15198,SUCURSAL NORTE,DAB02612025,2025.0,2025-09-09 00:00:00,37,0.0,0.143205,0.0,0.48,6.0,12211.32
15199,SUCURSAL VALLADOLID,DAB02612025,2025.0,2025-09-09 00:00:00,37,0.0,0.402374,0.0,0.48,6.0,12211.32
15200,PRINCIPAL COTA,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40136.46
15201,SUCURSAL BARRANQUILLA,DAB02639025,2025.0,2025-09-09 00:00:00,37,1.0,0.657414,1.0,0.43,5.142857142857142,40136.46
15202,SUCURSAL BUCARAMANGA,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.435201,0.0,0.58,8.0,40136.46
15203,SUCURSAL CALI,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.044806,0.0,0.77,12.0,40136.46
15204,SUCURSAL CALLE 6,DAB02639025,2025.0,2025-09-09 00:00:00,37,1.0,0.697182,1.0,0.51,8.0,40136.46
15205,SUCURSAL MEDELLIN,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.315574,0.0,0.71,9.6,40136.46
15206,SUCURSAL NORTE,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.003942,0.0,16928.62,0.0,40136.46
15207,SUCURSAL VALLADOLID,DAB02639025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,40136.46
15208,PRINCIPAL COTA,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.006038,0.0,22779.94,0.0,25333.62
15209,SUCURSAL BARRANQUILLA,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,1.436867,0.0,0.36,3.5294117647058822,25333.62
15210,SUCURSAL BUCARAMANGA,DAB02640025,2025.0,2025-09-09 00:00:00,37,2.0,1.478263,2.0,0.42,6.857142857142857,25333.62
15211,SUCURSAL CALI,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.105544,0.0,0.97,12.0,25333.62
15212,SUCURSAL CALLE 6,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.413774,0.0,0.38,5.142857142857142,25333.62
15213,SUCURSAL MEDELLIN,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.624464,0.0,0.28,4.5,25333.62
15214,SUCURSAL NORTE,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.120926,0.0,0.84,12.0,25333.62
15215,SUCURSAL VALLADOLID,DAB02640025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,25333.62
15216,PRINCIPAL COTA,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.000203,0.0,589.43,0.0,56892.32
15217,SUCURSAL BARRANQUILLA,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.011699,0.0,50235.64,0.0,56892.32
15218,SUCURSAL BUCARAMANGA,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.008398,0.0,36060.95,0.0,56892.32
15219,SUCURSAL CALI,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.163509,0.0,0.36,6.0,56892.32
15220,SUCURSAL CALLE 6,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.000604,0.0,2594.04,0.0,56892.32
15221,SUCURSAL MEDELLIN,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.269085,0.0,0.39,4.0,56892.32
15222,SUCURSAL NORTE,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.120504,0.0,0.6,6.0,56892.32
15223,SUCURSAL VALLADOLID,DAB02654025,2025.0,2025-09-09 00:00:00,37,0.0,0.088115,0.0,0.46,6.0,56892.32
15224,PRINCIPAL COTA,DAB02663025,2025.0,2025-09-09 00:00:00,37,0.0,0.086898,0.0,0.78,12.0,17005.85
15225,SUCURSAL BARRANQUILLA,DAB02663025,2025.0,2025-09-09 00:00:00,37,4.0,2.556192,5.0,0.33,3.7894736842105265,17005.85
15226,SUCURSAL BUCARAMANGA,DAB02663025,2025.0,2025-09-09 00:00:00,37,3.0,7.190619,23.0,0.49,8.7,17005.85
15227,SUCURSAL CALI,DAB02663025,2025.0,2025-09-09 00:00:00,37,2.0,3.97819,13.0,0.81,7.199999999999999,17005.85
15228,SUCURSAL CALLE 6,DAB02663025,2025.0,2025-09-09 00:00:00,37,0.0,1.818043,0.0,0.16,3.428571428571429,17005.85
15229,SUCURSAL MEDELLIN,DAB02663025,2025.0,2025-09-09 00:00:00,37,0.0,1.636815,0.0,0.79,3.2,17005.85
15230,SUCURSAL NORTE,DAB02663025,2025.0,2025-09-09 00:00:00,37,0.0,0.501069,0.0,0.36,6.0,17005.85
15231,SUCURSAL VALLADOLID,DAB02663025,2025.0,2025-09-09 00:00:00,37,1.0,3.348734,15.0,0.37,7.199999999999999,17005.85
15232,PRINCIPAL COTA,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18625.63
15233,SUCURSAL BARRANQUILLA,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.010019,0.0,28767.86,0.0,18625.63
15234,SUCURSAL BUCARAMANGA,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.09588,0.0,411708.85,0.0,18625.63
15235,SUCURSAL CALI,DAB02665025,2025.0,2025-09-09 00:00:00,37,1.0,0.34203,1.0,0.39,4.8,18625.63
15236,SUCURSAL CALLE 6,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.049423,0.0,0.84,12.0,18625.63
15237,SUCURSAL MEDELLIN,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,18625.63
15238,SUCURSAL NORTE,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.065971,0.0,0.89,12.0,18625.63
15239,SUCURSAL VALLADOLID,DAB02665025,2025.0,2025-09-09 00:00:00,37,0.0,0.067496,0.0,0.81,12.0,18625.63
15240,PRINCIPAL COTA,DAB02666025,2025.0,2025-09-09 00:00:00,37,0.0,1.624194,0.0,0.38,4.0,11371.65
15241,SUCURSAL BARRANQUILLA,DAB02666025,2025.0,2025-09-09 00:00:00,37,6.0,25.581842,26.0,0.11,2.157303370786517,11371.65
15242,SUCURSAL BUCARAMANGA,DAB02666025,2025.0,2025-09-09 00:00:00,37,5.0,15.401832,44.0,0.27,3.428571428571429,11371.65
15243,SUCURSAL CALI,DAB02666025,2025.0,2025-09-09 00:00:00,37,1.0,5.078152,5.0,0.31,2.557377049180328,11371.65
15244,SUCURSAL CALLE 6,DAB02666025,2025.0,2025-09-09 00:00:00,37,7.0,21.897703,25.0,0.17,2.1142857142857143,11371.65
15245,SUCURSAL MEDELLIN,DAB02666025,2025.0,2025-09-09 00:00:00,37,5.0,23.737701,11.0,0.18,1.7543859649122806,11371.65
15246,SUCURSAL NORTE,DAB02666025,2025.0,2025-09-09 00:00:00,37,3.0,2.94021,4.0,0.18,2.6341463414634148,11371.65
15247,SUCURSAL VALLADOLID,DAB02666025,2025.0,2025-09-09 00:00:00,37,0.0,2.539294,0.0,0.21,3.085714285714286,11371.65
15248,PRINCIPAL COTA,DAB02671025,2025.0,2025-09-09 00:00:00,37,0.0,3.676853,0.0,0.55,4.090909090909091,7630.5
15249,SUCURSAL BARRANQUILLA,DAB02671025,2025.0,2025-09-09 00:00:00,37,3.0,9.437374,6.0,0.13,2.8489208633093526,7630.5
15250,SUCURSAL BUCARAMANGA,DAB02671025,2025.0,2025-09-09 00:00:00,37,2.0,8.373627,25.0,0.14,2.873239436619718,7630.5
15251,SUCURSAL CALI,DAB02671025,2025.0,2025-09-09 00:00:00,37,0.0,5.044262,0.0,1.84,3.490909090909091,7630.5
15252,SUCURSAL CALLE 6,DAB02671025,2025.0,2025-09-09 00:00:00,37,5.0,20.904459,17.0,0.15,2.247011952191235,7630.5
15253,SUCURSAL MEDELLIN,DAB02671025,2025.0,2025-09-09 00:00:00,37,2.0,10.528371,6.0,0.34,2.618181818181818,7630.5
15254,SUCURSAL NORTE,DAB02671025,2025.0,2025-09-09 00:00:00,37,1.0,2.118218,6.0,0.25,3.6923076923076925,7630.5
15255,SUCURSAL VALLADOLID,DAB02671025,2025.0,2025-09-09 00:00:00,37,2.0,2.130318,3.0,0.18,2.857142857142857,7630.5
15256,PRINCIPAL COTA,DAB02688025,2025.0,2025-09-09 00:00:00,37,0.0,0.085999,0.0,0.8,12.0,39411.7
15257,SUCURSAL BARRANQUILLA,DAB02688025,2025.0,2025-09-09 00:00:00,37,1.0,3.323598,1.0,0.19,2.4545454545454546,39411.7
15258,SUCURSAL BUCARAMANGA,DAB02688025,2025.0,2025-09-09 00:00:00,37,0.0,0.847905,0.0,0.41,2.608695652173913,39411.7
15259,SUCURSAL CALI,DAB02688025,2025.0,2025-09-09 00:00:00,37,1.0,1.358923,1.0,1.4,2.181818181818182,39411.7
15260,SUCURSAL CALLE 6,DAB02688025,2025.0,2025-09-09 00:00:00,37,2.0,2.095931,3.0,0.19,1.8947368421052633,39411.7
15261,SUCURSAL MEDELLIN,DAB02688025,2025.0,2025-09-09 00:00:00,37,0.0,5.609859,0.0,0.34,4.43076923076923,39411.7
15262,SUCURSAL NORTE,DAB02688025,2025.0,2025-09-09 00:00:00,37,0.0,0.307762,0.0,0.48,6.0,39411.7
15263,SUCURSAL VALLADOLID,DAB02688025,2025.0,2025-09-09 00:00:00,37,0.0,0.245259,0.0,0.64,10.90909090909091,39411.7
15264,PRINCIPAL COTA,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49182.33
15265,SUCURSAL BARRANQUILLA,DAB02689025,2025.0,2025-09-09 00:00:00,37,1.0,2.654706,12.0,0.48,6.0,49182.33
15266,SUCURSAL BUCARAMANGA,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49182.33
15267,SUCURSAL CALI,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.134057,0.0,0.85,12.0,49182.33
15268,SUCURSAL CALLE 6,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,2.411554,0.0,0.62,7.199999999999999,49182.33
15269,SUCURSAL MEDELLIN,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.006268,0.0,26914.25,0.0,49182.33
15270,SUCURSAL NORTE,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.003477,0.0,14928.23,0.0,49182.33
15271,SUCURSAL VALLADOLID,DAB02689025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,49182.33
15272,PRINCIPAL COTA,DAB02690025,2025.0,2025-09-09 00:00:00,37,0.0,0.384952,0.0,0.81,6.0,33037.07
15273,SUCURSAL BARRANQUILLA,DAB02690025,2025.0,2025-09-09 00:00:00,37,1.0,4.358853,2.0,0.16,2.618181818181818,33037.07
15274,SUCURSAL BUCARAMANGA,DAB02690025,2025.0,2025-09-09 00:00:00,37,1.0,4.405584,2.0,0.25,3.214285714285714,33037.07
15275,SUCURSAL CALI,DAB02690025,2025.0,2025-09-09 00:00:00,37,0.0,9.004171,0.0,0.52,3.3333333333333335,33037.07
15276,SUCURSAL CALLE 6,DAB02690025,2025.0,2025-09-09 00:00:00,37,6.0,7.02651,17.0,0.13,1.8666666666666667,33037.07
15277,SUCURSAL MEDELLIN,DAB02690025,2025.0,2025-09-09 00:00:00,37,4.0,15.747134,16.0,0.21,2.4923076923076923,33037.07
15278,SUCURSAL NORTE,DAB02690025,2025.0,2025-09-09 00:00:00,37,0.0,0.822446,0.0,0.21,3.272727272727273,33037.07
15279,SUCURSAL VALLADOLID,DAB02690025,2025.0,2025-09-09 00:00:00,37,0.0,1.210415,0.0,0.6,8.0,33037.07
15280,PRINCIPAL COTA,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,2.2e-05,0.0,95.14,0.0,13540.63
15281,SUCURSAL BARRANQUILLA,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15282,SUCURSAL BUCARAMANGA,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15283,SUCURSAL CALI,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15284,SUCURSAL CALLE 6,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15285,SUCURSAL MEDELLIN,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15286,SUCURSAL NORTE,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15287,SUCURSAL VALLADOLID,DAB02691025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,13540.63
15288,PRINCIPAL COTA,DAB02702025,2025.0,2025-09-09 00:00:00,37,1.0,1.430795,1.0,0.76,7.2,37347.94
15289,SUCURSAL BARRANQUILLA,DAB02702025,2025.0,2025-09-09 00:00:00,37,1.0,2.252347,1.0,0.28,3.176470588235294,37347.94
15290,SUCURSAL BUCARAMANGA,DAB02702025,2025.0,2025-09-09 00:00:00,37,0.0,1.607726,0.0,0.22,4.0,37347.94
15291,SUCURSAL CALI,DAB02702025,2025.0,2025-09-09 00:00:00,37,2.0,2.427405,3.0,0.44,7.241379310344828,37347.94
15292,SUCURSAL CALLE 6,DAB02702025,2025.0,2025-09-09 00:00:00,37,1.0,2.943912,1.0,0.32,4.956521739130435,37347.94
15293,SUCURSAL MEDELLIN,DAB02702025,2025.0,2025-09-09 00:00:00,37,0.0,2.622678,0.0,0.59,9.142857142857142,37347.94
15294,SUCURSAL NORTE,DAB02702025,2025.0,2025-09-09 00:00:00,37,1.0,0.794106,2.0,0.45,6.0,37347.94
15295,SUCURSAL VALLADOLID,DAB02702025,2025.0,2025-09-09 00:00:00,37,7.0,3.963688,7.0,0.15,2.5714285714285716,37347.94
15296,PRINCIPAL COTA,DAB02728025,2025.0,2025-09-09 00:00:00,37,0.0,0.015594,0.0,66959.25,0.0,57606.65
15297,SUCURSAL BARRANQUILLA,DAB02728025,2025.0,2025-09-09 00:00:00,37,1.0,3.038608,2.0,0.13,2.4,57606.65
15298,SUCURSAL BUCARAMANGA,DAB02728025,2025.0,2025-09-09 00:00:00,37,0.0,0.116042,0.0,1.0,8.0,57606.65
15299,SUCURSAL CALI,DAB02728025,2025.0,2025-09-09 00:00:00,37,0.0,5.706094,0.0,0.25,4.7272727272727275,57606.65
15300,SUCURSAL CALLE 6,DAB02728025,2025.0,2025-09-09 00:00:00,37,1.0,0.993803,1.0,0.32,3.0,57606.65
15301,SUCURSAL MEDELLIN,DAB02728025,2025.0,2025-09-09 00:00:00,37,0.0,2.173625,0.0,0.29,4.0,57606.65
15302,SUCURSAL NORTE,DAB02728025,2025.0,2025-09-09 00:00:00,37,0.0,0.216384,0.0,0.64,6.0,57606.65
15303,SUCURSAL VALLADOLID,DAB02728025,2025.0,2025-09-09 00:00:00,37,1.0,0.566729,2.0,1.78,12.0,57606.65
15304,PRINCIPAL COTA,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,2.5e-05,0.0,92.29,0.0,33813.95
15305,SUCURSAL BARRANQUILLA,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15306,SUCURSAL BUCARAMANGA,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15307,SUCURSAL CALI,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,1.4e-05,0.0,55.95,0.0,33813.95
15308,SUCURSAL CALLE 6,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15309,SUCURSAL MEDELLIN,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15310,SUCURSAL NORTE,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15311,SUCURSAL VALLADOLID,DAB02734025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,33813.95
15312,PRINCIPAL COTA,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.019715,0.0,1.02,12.0,11539.11
15313,SUCURSAL BARRANQUILLA,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.150498,0.0,0.78,12.0,11539.11
15314,SUCURSAL BUCARAMANGA,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.174896,0.0,0.76,12.0,11539.11
15315,SUCURSAL CALI,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.008853,0.0,38015.05,0.0,11539.11
15316,SUCURSAL CALLE 6,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.006771,0.0,29075.84,0.0,11539.11
15317,SUCURSAL MEDELLIN,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.027454,0.0,117890.36,0.0,11539.11
15318,SUCURSAL NORTE,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,0.1024,0.0,0.9,12.0,11539.11
15319,SUCURSAL VALLADOLID,DAB02736025,2025.0,2025-09-09 00:00:00,37,0.0,6.1e-05,0.0,260.72,0.0,11539.11
15320,PRINCIPAL COTA,DAB02738025,2025.0,2025-09-09 00:00:00,37,0.0,0.181462,0.0,0.72,8.0,6922.56
15321,SUCURSAL BARRANQUILLA,DAB02738025,2025.0,2025-09-09 00:00:00,37,0.0,6.629668,0.0,0.2,3.0,6922.56
15322,SUCURSAL BUCARAMANGA,DAB02738025,2025.0,2025-09-09 00:00:00,37,1.0,23.62865,1.0,0.27,4.719665271966527,6922.56
15323,SUCURSAL CALI,DAB02738025,2025.0,2025-09-09 00:00:00,37,2.0,6.91518,25.0,10.82,4.5,6922.56
15324,SUCURSAL CALLE 6,DAB02738025,2025.0,2025-09-09 00:00:00,37,1.0,3.50108,1.0,0.4,3.7142857142857144,6922.56
15325,SUCURSAL MEDELLIN,DAB02738025,2025.0,2025-09-09 00:00:00,37,0.0,4.613995,0.0,0.49,2.896551724137931,6922.56
15326,SUCURSAL NORTE,DAB02738025,2025.0,2025-09-09 00:00:00,37,0.0,0.94271,0.0,0.81,4.8,6922.56
15327,SUCURSAL VALLADOLID,DAB02738025,2025.0,2025-09-09 00:00:00,37,5.0,8.665518,15.0,0.24,3.176470588235294,6922.56
15328,PRINCIPAL COTA,DAB02752025,2025.0,2025-09-09 00:00:00,37,1.0,0.704404,1.0,0.61,9.88235294117647,26526.12
15329,SUCURSAL BARRANQUILLA,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.027726,0.0,0.77,12.0,26526.12
15330,SUCURSAL BUCARAMANGA,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.08681,0.0,0.78,12.0,26526.12
15331,SUCURSAL CALI,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.127057,0.0,0.51,6.0,26526.12
15332,SUCURSAL CALLE 6,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.448784,0.0,0.5,4.8,26526.12
15333,SUCURSAL MEDELLIN,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.121477,0.0,0.57,6.0,26526.12
15334,SUCURSAL NORTE,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.000116,0.0,497.51,0.0,26526.12
15335,SUCURSAL VALLADOLID,DAB02752025,2025.0,2025-09-09 00:00:00,37,0.0,0.072386,0.0,1.28,12.0,26526.12
15336,PRINCIPAL COTA,DAB02768025,2025.0,2025-09-09 00:00:00,37,0.0,0.002815,0.0,10621.54,0.0,53051.73
15337,SUCURSAL BARRANQUILLA,DAB02768025,2025.0,2025-09-09 00:00:00,37,0.0,0.342446,0.0,0.51,7.199999999999999,53051.73
15338,SUCURSAL BUCARAMANGA,DAB02768025,2025.0,2025-09-09 00:00:00,37,2.0,2.905014,3.0,0.57,8.727272727272728,53051.73
15339,SUCURSAL CALI,DAB02768025,2025.0,2025-09-09 00:00:00,37,0.0,0.711006,0.0,0.27,2.7692307692307696,53051.73
15340,SUCURSAL CALLE 6,DAB02768025,2025.0,2025-09-09 00:00:00,37,0.0,0.8686,0.0,0.37,4.0,53051.73
15341,SUCURSAL MEDELLIN,DAB02768025,2025.0,2025-09-09 00:00:00,37,1.0,0.766396,2.0,0.4,6.0,53051.73
15342,SUCURSAL NORTE,DAB02768025,2025.0,2025-09-09 00:00:00,37,0.0,0.399327,0.0,0.43,6.0,53051.73
15343,SUCURSAL VALLADOLID,DAB02768025,2025.0,2025-09-09 00:00:00,37,1.0,0.792933,2.0,0.5,6.857142857142857,53051.73
15344,PRINCIPAL COTA,DAB02772025,2025.0,2025-09-09 00:00:00,37,1.0,2.910533,4.0,0.25,3.0,10680.97
15345,SUCURSAL BARRANQUILLA,DAB02772025,2025.0,2025-09-09 00:00:00,37,4.0,30.471803,7.0,0.17,3.096774193548387,10680.97
15346,SUCURSAL BUCARAMANGA,DAB02772025,2025.0,2025-09-09 00:00:00,37,4.0,10.904775,11.0,0.2,3.142857142857143,10680.97
15347,SUCURSAL CALI,DAB02772025,2025.0,2025-09-09 00:00:00,37,4.0,34.833764,30.0,0.48,6.619217081850533,10680.97
15348,SUCURSAL CALLE 6,DAB02772025,2025.0,2025-09-09 00:00:00,37,6.0,15.25206,22.0,0.09,1.6744186046511627,10680.97
15349,SUCURSAL MEDELLIN,DAB02772025,2025.0,2025-09-09 00:00:00,37,4.0,22.655446,20.0,0.15,3.4285714285714284,10680.97
15350,SUCURSAL NORTE,DAB02772025,2025.0,2025-09-09 00:00:00,37,2.0,3.418594,2.0,0.09,2.25,10680.97
15351,SUCURSAL VALLADOLID,DAB02772025,2025.0,2025-09-09 00:00:00,37,1.0,1.710942,3.0,0.27,3.0,10680.97
15352,PRINCIPAL COTA,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.047368,0.0,0.84,12.0,22347.7
15353,SUCURSAL BARRANQUILLA,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.002786,0.0,11959.61,0.0,22347.7
15354,SUCURSAL BUCARAMANGA,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.08084,0.0,0.78,12.0,22347.7
15355,SUCURSAL CALI,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.559718,0.0,0.57,9.0,22347.7
15356,SUCURSAL CALLE 6,DAB02780025,2025.0,2025-09-09 00:00:00,37,1.0,0.313659,1.0,0.76,12.0,22347.7
15357,SUCURSAL MEDELLIN,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22347.7
15358,SUCURSAL NORTE,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.004503,0.0,19339.0,0.0,22347.7
15359,SUCURSAL VALLADOLID,DAB02780025,2025.0,2025-09-09 00:00:00,37,0.0,0.0,0.0,0.0,0.0,22347.7
15360,PRINCIPAL COTA,DAB02783025,2025.0,2025-09-09 00:00:00,37,0.0,2.020235,0.0,0.52,8.5,25921.71
15361,SUCURSAL BARRANQUILLA,DAB02783025,2025.0,2025-09-09 00:00:00,37,1.0,4.828277,1.0,0.24,2.8125,25921.71
15362,SUCURSAL BUCARAMANGA,DAB02783025,2025.0,2025-09-09 00:00:00,37,0.0,0.91947,0.0,0.49,7.090909090909091,25921.71
15363,SUCURSAL CALI,DAB02783025,2025.0,2025-09-09 00:00:00,37,5.0,8.200666,10.0,0.22,2.5074626865671643,25921.71
15364,SUCURSAL CALLE 6,DAB02783025,2025.0,2025-09-09 00:00:00,37,3.0,8.211682,3.0,0.21,2.2040816326530615,25921.71
15365,SUCURSAL MEDELLIN,DAB02783025,2025.0,2025-09-09 00:00:00,37,2.0,7.765534,3.0,0.24,1.8715596330275228,25921.71
15366,SUCURSAL NORTE,DAB02783025,2025.0,2025-09-09 00:00:00,37,4.0,3.869302,4.0,0.19,4.0,25921.71
15367,SUCURSAL VALLADOLID,DAB02783025,2025.0,2025-09-09 00:00:00,37,3.0,2.906273,3.0,0.18,2.0,25921.71
15368,PRINCIPAL COTA,DAB02788025,2025.0,2025-09-09 00:00:00,37,2.0,4.559642,4.0,0.36,6.4,21285.17
15369,SUCURSAL BARRANQUILLA,DAB02788025,2025.0,2025-09-09 00:00:00,37,2.0,8.823431,14.0,0.15,2.6842105263157894,21285.17
15370,SUCURSAL BUCARAMANGA,DAB02788025,2025.0,2025-09-09 00:00:00,37,0.0,10.692538,0.0,0.33,5.538461538461539,21285.17
15371,SUCURSAL CALI,DAB02788025,2025.0,2025-09-09 00:00:00,37,3.0,16.319086,32.0,0.52,6.864864864864865,21285.17
